Transaction_ID,Customer_ID,Invoice_Number,Transaction_Date,Invoice_Amount,Payment_Date,Discount_Applied,Refund_Issued,Transaction_Type,Anomaly_Tag
T102155,C4995,INV12155,14/07/2024,371.26,19/07/2024,29.97,2.62,Payment,Normal
T102156,C4166,INV12156,31/05/2024,4676.76,31/05/2024,537.61,307.71,Payment,Normal
T102157,C8879,INV12157,30/05/2024,4137.09,30/05/2024,401.83,400.86,Payment,Normal
T102158,C5495,INV12158,10/09/2024,3598.39,30/09/2024,499.09,186.08,Payment,Normal
T102159,C2156,INV12159,29/10/2024,673.62,01/11/2024,53.37,8.55,Payment,Normal
T102160,C4588,INV12160,26/06/2024,3003.22,12/07/2024,217.35,186.97,Payment,Normal
T102161,C1071,INV12161,23/02/2024,149.23,20/03/2024,4.36,7.33,Payment,Normal
T102162,C7539,INV12162,27/10/2024,4757.47,13/11/2024,273.75,201.89,Payment,Normal
T102163,C1739,INV12163,16/12/2024,3602.01,11/01/2025,326.23,107.67,Payment,Normal
T102164,C6444,INV12164,05/06/2024,2113,20/06/2024,69,204.12,Payment,Normal
T102165,C7867,INV12165,28/09/2024,740.11,01/10/2024,41.28,1.91,Payment,Normal
T102166,C5229,INV12166,09/06/2024,1186.72,27/06/2024,138.93,23.87,Payment,Normal
T102167,C4731,INV12167,08/03/2024,492.31,15/03/2024,35.04,0.49,Payment,Normal
T102168,C9665,INV12168,17/03/2024,515.35,23/03/2024,62.43,39.76,Payment,Normal
T102169,C1532,INV12169,23/04/2024,4584.18,04/05/2024,587.59,313.18,Payment,Normal
T102170,C7408,INV12170,04/12/2024,356.43,08/12/2024,41.85,30.14,Payment,Normal
T102171,C3319,INV12171,28/02/2024,4015.5,29/02/2024,306.27,93.52,Payment,Normal
T102172,C9569,INV12172,15/06/2024,4242.12,26/06/2024,462.71,416.05,Payment,Normal
T102173,C6274,INV12173,13/12/2024,862.89,16/12/2024,29.21,18.28,Payment,Normal
T102174,C7248,INV12174,16/09/2024,3983.44,05/10/2024,111.68,26.55,Payment,Normal
T102175,C5506,INV12175,22/07/2024,4992.95,14/08/2024,18.59,417.03,Payment,Normal
T102176,C7382,INV12176,24/04/2024,1890.3,30/04/2024,238.64,104.84,Payment,Normal
T102177,C7630,INV12177,11/09/2024,4517.99,11/09/2024,627.68,4.11,Payment,Normal
T102178,C6063,INV12178,02/11/2024,469.52,08/11/2024,17.63,31.43,Payment,Normal
T102179,C1655,INV12179,03/05/2024,4452.53,06/05/2024,307.19,270.26,Payment,Normal
T102180,C1949,INV12180,17/10/2024,1023.65,18/10/2024,123.6,99.02,Payment,Normal
T102181,C6725,INV12181,10/05/2024,1416.13,31/05/2024,105.11,12.2,Payment,Normal
T102182,C4935,INV12182,15/09/2024,2839.77,04/10/2024,214.17,41.02,Payment,Normal
T102183,C6840,INV12183,03/10/2024,2266.12,06/10/2024,113.57,118.25,Payment,Normal
T102184,C2785,INV12184,26/06/2024,2969.71,11/07/2024,3.78,226,Payment,Normal
T102185,C9349,INV12185,24/12/2024,3593.77,03/01/2025,197.45,19.02,Payment,Normal
T102186,C6101,INV12186,08/07/2024,3799.17,22/07/2024,544.33,91.24,Payment,Normal
T102187,C7583,INV12187,31/01/2024,1685.27,28/02/2024,46.47,97.23,Payment,Normal
T102188,C4692,INV12188,07/01/2024,858.72,08/01/2024,45.88,59.85,Payment,Normal
T102189,C9818,INV12189,27/12/2024,2844.57,12/01/2025,164.9,119.54,Payment,Normal
T102190,C3714,INV12190,26/10/2024,2854.34,24/11/2024,2.51,22.41,Payment,Normal
T102191,C4094,INV12191,12/09/2024,4418.16,22/09/2024,51.61,312.28,Payment,Normal
T102192,C5680,INV12192,23/10/2024,4608.19,27/10/2024,187.1,170.73,Payment,Normal
T102193,C5457,INV12193,11/11/2024,2887.71,24/11/2024,381.92,272,Payment,Normal
T102194,C1199,INV12194,01/04/2024,3723.86,11/04/2024,48.38,249.18,Payment,Normal
T102195,C7503,INV12195,09/10/2024,2110.49,25/10/2024,149.01,10.37,Payment,Normal
T102196,C7373,INV12196,27/08/2024,1036.2,21/09/2024,122.87,47.04,Payment,Normal
T102197,C9303,INV12197,21/04/2024,1578.14,04/05/2024,90.91,134.84,Payment,Normal
T102198,C1825,INV12198,03/07/2024,3770.1,27/07/2024,154,44.3,Payment,Normal
T102199,C3022,INV12199,18/08/2024,1334.79,14/09/2024,184.35,77.63,Payment,Normal
T102200,C5125,INV12200,11/06/2024,2714.05,23/06/2024,242.8,99.34,Payment,Normal
T102201,C7713,INV12201,15/09/2024,4054.82,25/09/2024,318.27,47.34,Payment,Normal
T102202,C5018,INV12202,29/08/2024,732.42,21/09/2024,58.98,68.6,Payment,Normal
T102203,C5505,INV12203,08/01/2024,1610.93,15/01/2024,210.12,123.09,Payment,Normal
T102204,C9313,INV12204,24/06/2024,1314.28,29/06/2024,7.16,13.39,Payment,Normal
T102205,C8617,INV12205,01/11/2024,3669.62,03/11/2024,109.91,136.24,Payment,Normal
T102206,C4385,INV12206,02/09/2024,2558.33,29/09/2024,278.4,28.97,Payment,Normal
T102207,C1572,INV12207,25/02/2024,2091.2,15/03/2024,152.16,113.1,Payment,Normal
T102208,C2452,INV12208,14/10/2024,4109.97,03/11/2024,105.84,332.02,Payment,Normal
T102209,C9107,INV12209,07/05/2024,3495.1,13/05/2024,291.42,244.49,Payment,Normal
T102210,C8299,INV12210,31/05/2024,2118.89,16/06/2024,43.99,141.07,Payment,Normal
T102211,C8938,INV12211,10/10/2024,2670.89,13/10/2024,256.15,90.28,Payment,Normal
T102212,C8069,INV12212,11/11/2024,4543.65,13/11/2024,400.32,38.8,Payment,Normal
T102213,C9729,INV12213,01/12/2024,2304.04,08/12/2024,261.4,182.97,Payment,Normal
T102214,C2057,INV12214,23/06/2024,2523.53,23/07/2024,338.69,67.55,Payment,Normal
T102215,C4796,INV12215,28/12/2024,2111.93,22/01/2025,284.67,189.28,Payment,Normal
T102216,C3107,INV12216,24/02/2024,3459.99,21/03/2024,445.81,30.72,Payment,Normal
T102217,C8814,INV12217,22/05/2024,4338.48,18/06/2024,208.65,77.37,Payment,Normal
T102218,C1301,INV12218,13/07/2024,1272.91,10/08/2024,79.81,31.97,Payment,Normal
T102219,C4320,INV12219,27/02/2024,1670.78,28/03/2024,33.83,49.48,Payment,Normal
T102220,C7476,INV12220,06/01/2024,2904.19,04/02/2024,192.48,100.69,Payment,Normal
T102221,C3388,INV12221,23/08/2024,3757.62,26/08/2024,503.62,284.37,Payment,Normal
T102222,C9953,INV12222,18/01/2024,1726.8,07/02/2024,192.83,26.24,Payment,Normal
T102223,C2054,INV12223,16/08/2024,738.56,15/09/2024,38.29,59.65,Payment,Normal
T102224,C9620,INV12224,04/04/2024,1307.11,04/05/2024,12.4,17.22,Payment,Normal
T102225,C1222,INV12225,28/08/2024,4307.85,30/08/2024,409.54,109.08,Payment,Normal
T102226,C8295,INV12226,06/11/2024,2820.95,05/12/2024,223.24,184.9,Payment,Normal
T102227,C5934,INV12227,14/08/2024,1242.62,29/08/2024,161.12,38.44,Payment,Normal
T102228,C6873,INV12228,17/09/2024,3501.25,08/10/2024,8.47,130.48,Payment,Normal
T102229,C5439,INV12229,01/04/2024,1823.38,01/05/2024,148.65,13.26,Payment,Normal
T102230,C9239,INV12230,09/06/2024,3971.64,09/07/2024,129.74,268.9,Payment,Normal
T102231,C3012,INV12231,12/06/2024,4035.74,29/06/2024,340.14,299,Payment,Normal
T102232,C7642,INV12232,28/04/2024,3343.12,08/05/2024,178.29,270.41,Payment,Normal
T102233,C7052,INV12233,16/01/2024,1544.04,22/01/2024,132.3,115.09,Payment,Normal
T102234,C8588,INV12234,27/06/2024,1956.88,18/07/2024,88.87,89.89,Payment,Normal
T102235,C8271,INV12235,07/08/2024,4108.02,26/08/2024,573.02,223.92,Payment,Normal
T102236,C9051,INV12236,17/05/2024,3341.18,09/06/2024,452.7,32.93,Payment,Normal
T102237,C1040,INV12237,27/03/2024,1237.19,17/04/2024,131.56,101.91,Payment,Normal
T102238,C1028,INV12238,23/12/2024,4299.44,02/01/2025,267.71,38.41,Payment,Normal
T102239,C7090,INV12239,27/12/2024,2245.13,05/01/2025,77.7,65.38,Payment,Normal
T102240,C1507,INV12240,20/03/2024,3884.11,19/04/2024,44,321.44,Payment,Normal
T102241,C7895,INV12241,06/07/2024,2195.58,25/07/2024,196.31,19.68,Payment,Normal
T102242,C5554,INV12242,18/12/2024,1753.06,19/12/2024,23.59,168.56,Payment,Normal
T102243,C2622,INV12243,05/02/2024,4055.58,24/02/2024,279.61,90.68,Payment,Normal
T102244,C6553,INV12244,28/11/2024,4673.93,15/12/2024,241.59,75.24,Payment,Normal
T102245,C7979,INV12245,02/12/2024,2859.51,21/12/2024,404.81,1.1,Payment,Normal
T102246,C5302,INV12246,22/12/2024,1266.81,25/12/2024,178.33,21.67,Payment,Normal
T102247,C4208,INV12247,27/12/2024,654.89,03/01/2025,56.01,56.44,Payment,Normal
T102248,C6091,INV12248,27/02/2024,2437.84,12/03/2024,363.69,165.57,Payment,Normal
T102249,C9153,INV12249,10/02/2024,462.97,23/02/2024,68.95,18.88,Payment,Normal
T102250,C6184,INV12250,18/01/2024,1508.27,24/01/2024,126.21,45.9,Payment,Normal
T102251,C9148,INV12251,25/03/2024,523.64,17/04/2024,0.11,23.54,Payment,Normal
T102252,C5195,INV12252,05/10/2024,4200.63,05/10/2024,360.61,419.73,Payment,Normal
T102253,C9941,INV12253,19/11/2024,1505.55,18/12/2024,63.34,24.05,Payment,Normal
T102254,C6351,INV12254,25/10/2024,903.91,02/11/2024,38.67,71.67,Payment,Normal
T102255,C5889,INV12255,26/09/2024,4538.21,13/10/2024,663.77,105.42,Payment,Normal
T102256,C7208,INV12256,06/12/2024,4418.36,19/12/2024,217.55,49.86,Payment,Normal
T102257,C6716,INV12257,05/05/2024,4363.12,07/05/2024,416.31,71.87,Payment,Normal
T102258,C6605,INV12258,17/11/2024,2206.17,04/12/2024,95.06,162.55,Payment,Normal
T102259,C2455,INV12259,20/01/2024,2321.74,08/02/2024,344.53,12.71,Payment,Normal
T102260,C8102,INV12260,29/10/2024,1839.57,03/11/2024,132.97,92.55,Payment,Normal
T102261,C4726,INV12261,11/05/2024,1648.09,12/05/2024,180.28,144.17,Payment,Normal
T102262,C2459,INV12262,07/04/2024,4699.72,22/04/2024,567.56,399.75,Payment,Normal
T102263,C7067,INV12263,13/12/2024,2797.67,29/12/2024,346.58,84.91,Payment,Normal
T102264,C8782,INV12264,07/09/2024,2052.55,30/09/2024,97.57,95.93,Payment,Normal
T102265,C5563,INV12265,08/05/2024,1499.34,02/06/2024,216.27,46.91,Payment,Normal
T102266,C8844,INV12266,10/02/2024,580.42,11/03/2024,45.87,3.31,Payment,Normal
T102267,C9915,INV12267,12/10/2024,641.66,27/10/2024,21.12,29.8,Payment,Normal
T102268,C2410,INV12268,08/11/2024,2222.93,09/11/2024,266.65,164.38,Payment,Normal
T102269,C5442,INV12269,31/12/2024,2188.96,19/01/2025,109.57,69.27,Payment,Normal
T102270,C5657,INV12270,30/03/2024,3892.58,13/04/2024,30.4,4.99,Payment,Normal
T102271,C7052,INV12271,15/08/2024,3998.17,16/08/2024,286.16,52.33,Payment,Normal
T102272,C4314,INV12272,15/07/2024,1254.27,14/08/2024,175.44,107.8,Payment,Normal
T102273,C9598,INV12273,30/03/2024,3577.95,15/04/2024,258.81,186.17,Payment,Normal
T102274,C1140,INV12274,09/07/2024,4878.7,24/07/2024,706.76,105.02,Payment,Normal
T102275,C1534,INV12275,05/09/2024,4074.41,23/09/2024,120.55,87,Payment,Normal
T102276,C3506,INV12276,03/04/2024,3412.86,14/04/2024,207.33,317.92,Payment,Normal
T102277,C8157,INV12277,09/11/2024,536.15,21/11/2024,41.14,49.25,Payment,Normal
T102278,C4850,INV12278,11/03/2024,4530.16,19/03/2024,106.37,166.09,Payment,Normal
T102279,C5408,INV12279,19/12/2024,3133.69,07/01/2025,74.92,303.35,Payment,Normal
T102280,C1555,INV12280,27/03/2024,4582.27,14/04/2024,114.75,55.52,Payment,Normal
T102281,C4015,INV12281,07/09/2024,518.5,13/09/2024,70.73,10.04,Payment,Normal
T102282,C7923,INV12282,25/12/2024,2139.8,16/01/2025,144.07,128.18,Payment,Normal
T102283,C9484,INV12283,12/03/2024,451.5,15/03/2024,15.36,42.06,Payment,Normal
T102284,C6643,INV12284,27/10/2024,4551.21,15/11/2024,533.37,8.83,Payment,Normal
T102285,C1844,INV12285,29/10/2024,1702.33,06/11/2024,160.35,46.85,Payment,Normal
T102286,C1326,INV12286,10/07/2024,4556.97,25/07/2024,433.29,32.77,Payment,Normal
T102287,C4677,INV12287,07/12/2024,4554.13,04/01/2025,654.27,35.39,Payment,Normal
T102288,C8012,INV12288,18/01/2024,2708.57,20/01/2024,123.25,106.4,Payment,Normal
T102289,C1020,INV12289,05/05/2024,980.29,23/05/2024,85,93.91,Payment,Normal
T102290,C3218,INV12290,11/10/2024,2565.06,17/10/2024,31.9,159.03,Payment,Normal
T102291,C5730,INV12291,08/06/2024,1767.09,11/06/2024,226.87,76.81,Payment,Normal
T102292,C7156,INV12292,28/08/2024,1044.91,01/09/2024,29.95,80.33,Payment,Normal
T102293,C4112,INV12293,16/02/2024,1401.38,01/03/2024,161.28,28.85,Payment,Normal
T102294,C5591,INV12294,01/05/2024,1676.26,21/05/2024,117.04,158.1,Payment,Normal
T102295,C8670,INV12295,17/05/2024,4665.48,22/05/2024,144.77,167.13,Payment,Normal
T102296,C9987,INV12296,09/10/2024,832.06,14/10/2024,63.65,38.32,Payment,Normal
T102297,C3710,INV12297,16/08/2024,4513.72,26/08/2024,629.67,173.13,Payment,Normal
T102298,C9338,INV12298,15/09/2024,2509.52,03/10/2024,337.37,202.44,Payment,Normal
T102299,C3911,INV12299,13/02/2024,117.92,02/03/2024,5.66,4.97,Payment,Normal
T102300,C1101,INV12300,16/02/2024,1225.61,03/03/2024,36.69,4.63,Payment,Normal
T102301,C4820,INV12301,15/11/2024,3252.51,04/12/2024,128.07,17.03,Payment,Normal
T102302,C5622,INV12302,28/04/2024,1231.8,10/05/2024,148.17,104.89,Payment,Normal
T102303,C2646,INV12303,11/06/2024,2467.02,20/06/2024,153.97,241.24,Payment,Normal
T102304,C2425,INV12304,13/07/2024,1082.77,22/07/2024,34.98,31.6,Payment,Normal
T102305,C6361,INV12305,27/10/2024,946.51,05/11/2024,53.86,86.21,Payment,Normal
T102306,C9860,INV12306,11/06/2024,3115.2,18/06/2024,192.49,291.09,Payment,Normal
T102307,C4876,INV12307,16/10/2024,337.47,25/10/2024,10.64,19.1,Payment,Normal
T102308,C2063,INV12308,10/06/2024,3116.21,07/07/2024,18.49,125.6,Payment,Normal
T102309,C9154,INV12309,30/03/2024,3280.85,01/04/2024,343.54,209.36,Payment,Normal
T102310,C2244,INV12310,19/10/2024,1670.76,27/10/2024,23.44,71.36,Payment,Normal
T102311,C8236,INV12311,25/05/2024,730.9,01/06/2024,103.89,34.73,Payment,Normal
T102312,C3929,INV12312,24/02/2024,1654.57,05/03/2024,190.19,82.39,Payment,Normal
T102313,C5953,INV12313,02/06/2024,1619.17,30/06/2024,197.21,140.41,Payment,Normal
T102314,C3382,INV12314,29/04/2024,3397.74,05/05/2024,23.94,192.42,Payment,Normal
T102315,C6608,INV12315,10/01/2024,3840.15,23/01/2024,78.63,87.81,Payment,Normal
T102316,C5272,INV12316,29/02/2024,4424.23,24/03/2024,13.35,333.02,Payment,Normal
T102317,C5729,INV12317,09/04/2024,2421.49,23/04/2024,162.28,1.72,Payment,Normal
T102318,C2222,INV12318,27/07/2024,4115.05,04/08/2024,222.1,222.53,Payment,Normal
T102319,C1986,INV12319,15/09/2024,3418.77,24/09/2024,360.32,326.83,Payment,Normal
T102320,C4388,INV12320,01/06/2024,2703.57,01/06/2024,162.1,257.84,Payment,Normal
T102321,C2506,INV12321,04/05/2024,3246.34,24/05/2024,145.18,41.05,Payment,Normal
T102322,C5881,INV12322,20/07/2024,4228.52,24/07/2024,229.72,279.28,Payment,Normal
T102323,C2964,INV12323,13/02/2024,2407,12/03/2024,71.82,144.83,Payment,Normal
T102324,C4605,INV12324,26/01/2024,397.35,11/02/2024,24.64,21.72,Payment,Normal
T102325,C9273,INV12325,05/04/2024,2236.63,26/04/2024,251.18,185.18,Payment,Normal
T102326,C9920,INV12326,16/04/2024,3879.09,01/05/2024,22.58,75.3,Payment,Normal
T102327,C6898,INV12327,09/12/2024,2729.38,01/01/2025,382.72,227.89,Payment,Normal
T102328,C3996,INV12328,10/09/2024,4228.42,01/10/2024,192.31,181.59,Payment,Normal
T102329,C6557,INV12329,19/06/2024,2406.46,18/07/2024,56.81,7.48,Payment,Normal
T102330,C2242,INV12330,31/10/2024,4739.82,17/11/2024,171.14,113.73,Payment,Normal
T102331,C9109,INV12331,14/02/2024,508.56,18/02/2024,70.83,29.48,Payment,Normal
T102332,C8699,INV12332,18/05/2024,3368.48,03/06/2024,460.59,116.42,Payment,Normal
T102333,C9147,INV12333,02/09/2024,3145.39,06/09/2024,18.31,58.75,Payment,Normal
T102334,C8722,INV12334,11/02/2024,4173.1,23/02/2024,479.97,146.33,Payment,Normal
T102335,C3959,INV12335,17/10/2024,1946.37,12/11/2024,155.77,0.05,Payment,Normal
T102336,C4823,INV12336,24/02/2024,1282.1,23/03/2024,40.05,32.11,Payment,Normal
T102337,C5821,INV12337,25/02/2024,4048.94,16/03/2024,169.86,77.55,Payment,Normal
T102338,C8749,INV12338,10/12/2024,2570.89,20/12/2024,333.82,62.05,Payment,Normal
T102339,C4956,INV12339,10/09/2024,484.83,08/10/2024,25.92,36.25,Payment,Normal
T102340,C5813,INV12340,12/02/2024,2798.38,25/02/2024,342.85,268.53,Payment,Normal
T102341,C1738,INV12341,18/01/2024,3984.05,21/01/2024,360.84,196.55,Payment,Normal
T102342,C4183,INV12342,17/02/2024,296.34,13/03/2024,43.75,11.36,Payment,Normal
T102343,C8941,INV12343,29/07/2024,845.92,10/08/2024,84.6,24.05,Payment,Normal
T102344,C7957,INV12344,17/03/2024,2970.31,19/03/2024,261.43,132.4,Payment,Normal
T102345,C1934,INV12345,17/05/2024,4196.98,09/06/2024,166.81,188.29,Payment,Normal
T102346,C6979,INV12346,17/05/2024,2734.69,15/06/2024,272.22,214.39,Payment,Normal
T102347,C4784,INV12347,10/08/2024,2034.56,13/08/2024,197.16,30.64,Payment,Normal
T102348,C2406,INV12348,27/01/2024,4669.98,31/01/2024,268.33,340.69,Payment,Normal
T102349,C5699,INV12349,23/10/2024,199.67,26/10/2024,6.15,9.73,Payment,Normal
T102350,C8734,INV12350,28/11/2024,4403.44,27/12/2024,348.26,409.46,Payment,Normal
T102351,C9914,INV12351,02/03/2024,2470.6,11/03/2024,181.76,29.58,Payment,Normal
T102352,C1073,INV12352,07/09/2024,4033.02,09/09/2024,149.4,362.82,Payment,Normal
T102353,C9322,INV12353,22/08/2024,4563.04,10/09/2024,645.65,237.38,Payment,Normal
T102354,C2025,INV12354,02/03/2024,3417.76,30/03/2024,399.12,44.78,Payment,Normal
T102355,C9793,INV12355,14/03/2024,3044.69,21/03/2024,15.66,151.49,Payment,Normal
T102356,C2672,INV12356,22/05/2024,858.73,24/05/2024,23.56,31.35,Payment,Normal
T102357,C7950,INV12357,15/08/2024,2218.94,29/08/2024,207.42,16.52,Payment,Normal
T102358,C2035,INV12358,26/10/2024,2568.09,30/10/2024,70.35,147.4,Payment,Normal
T102359,C6151,INV12359,27/06/2024,3223.28,13/07/2024,269.16,237.97,Payment,Normal
T102360,C6495,INV12360,16/10/2024,1744.49,04/11/2024,200.21,75.5,Payment,Normal
T102361,C1585,INV12361,25/01/2024,2472.5,13/02/2024,240.36,4.54,Payment,Normal
T102362,C9136,INV12362,17/02/2024,3304.57,12/03/2024,306.62,102.39,Payment,Normal
T102363,C4215,INV12363,26/08/2024,520.39,13/09/2024,7.1,48.04,Payment,Normal
T102364,C2668,INV12364,04/02/2024,3477.47,14/02/2024,66.3,124.05,Payment,Normal
T102365,C7968,INV12365,19/04/2024,3003.17,04/05/2024,376.4,13.11,Payment,Normal
T102366,C3019,INV12366,23/05/2024,1259.5,10/06/2024,168.1,1.15,Payment,Normal
T102367,C3859,INV12367,29/05/2024,1086.86,08/06/2024,156.35,66.67,Payment,Normal
T102368,C9905,INV12368,29/07/2024,1382.19,20/08/2024,13.89,3.9,Payment,Normal
T102369,C2703,INV12369,15/03/2024,1299.25,26/03/2024,171.79,54.04,Payment,Normal
T102370,C6478,INV12370,25/10/2024,3629.63,19/11/2024,499.96,148.1,Payment,Normal
T102371,C7694,INV12371,24/01/2024,1037.26,15/02/2024,80.46,94.19,Payment,Normal
T102372,C4774,INV12372,18/09/2024,4041.43,06/10/2024,39.91,279.9,Payment,Normal
T102373,C3003,INV12373,30/09/2024,2902.3,23/10/2024,395.06,35.55,Payment,Normal
T102374,C4080,INV12374,13/09/2024,2716.78,24/09/2024,358.4,111.39,Payment,Normal
T102375,C3382,INV12375,05/11/2024,2461.78,26/11/2024,26.02,68.47,Payment,Normal
T102376,C4452,INV12376,22/04/2024,1690.08,13/05/2024,239.6,47.77,Payment,Normal
T102377,C5233,INV12377,14/06/2024,2358.26,17/06/2024,237.47,38.25,Payment,Normal
T102378,C4272,INV12378,22/06/2024,2483.57,28/06/2024,275.13,215.29,Payment,Normal
T102379,C9251,INV12379,16/04/2024,3168.67,18/04/2024,318,40.02,Payment,Normal
T102380,C6423,INV12380,05/02/2024,4734.3,06/02/2024,94.15,366.75,Payment,Normal
T102381,C3945,INV12381,27/03/2024,1397.6,12/04/2024,195.72,100.62,Payment,Normal
T102382,C6106,INV12382,02/02/2024,3793.69,02/03/2024,124.66,168.08,Payment,Normal
T102383,C4577,INV12383,12/07/2024,3127.28,04/08/2024,361.19,32.51,Payment,Normal
T102384,C7888,INV12384,03/08/2024,4815.59,10/08/2024,643.04,130.19,Payment,Normal
T102385,C4689,INV12385,10/11/2024,4131.53,08/12/2024,321.22,190.8,Payment,Normal
T102386,C4707,INV12386,16/03/2024,1640.73,19/03/2024,142.98,119.76,Payment,Normal
T102387,C8569,INV12387,10/06/2024,2113.57,22/06/2024,199.48,147.8,Payment,Normal
T102388,C7368,INV12388,06/03/2024,3584.5,24/03/2024,27.94,308.18,Payment,Normal
T102389,C4660,INV12389,17/04/2024,2345.44,22/04/2024,92.32,56.7,Payment,Normal
T102390,C4519,INV12390,21/10/2024,2466.77,04/11/2024,328.14,93.33,Payment,Normal
T102391,C4197,INV12391,11/09/2024,3773.66,01/10/2024,54.8,179.65,Payment,Normal
T102392,C5115,INV12392,05/05/2024,4959.26,16/05/2024,573.12,104.41,Payment,Normal
T102393,C9736,INV12393,26/02/2024,2557.06,08/03/2024,89.61,104.73,Payment,Normal
T102394,C2033,INV12394,10/06/2024,3922.41,06/07/2024,453.76,89.47,Payment,Normal
T102395,C7267,INV12395,19/11/2024,4618.89,23/11/2024,410.55,175.48,Payment,Normal
T102396,C9968,INV12396,04/07/2024,2559.48,21/07/2024,232.3,143.3,Payment,Normal
T102397,C7252,INV12397,12/11/2024,2483.38,10/12/2024,188.09,43.81,Payment,Normal
T102398,C5749,INV12398,21/07/2024,4082.39,16/08/2024,331.75,53.51,Payment,Normal
T102399,C6277,INV12399,15/07/2024,3854.17,04/08/2024,539.07,365.11,Payment,Normal
T102400,C5596,INV12400,16/02/2024,1908.19,08/03/2024,38.79,98.92,Payment,Normal
T102401,C4978,INV12401,04/05/2024,651.79,01/06/2024,91.31,11.97,Payment,Normal
T102402,C7384,INV12402,15/06/2024,1338.55,26/06/2024,81.65,51.29,Payment,Normal
T102403,C7587,INV12403,20/08/2024,3993.85,26/08/2024,273.37,68.2,Payment,Normal
T102404,C1668,INV12404,10/04/2024,1409.33,16/04/2024,107.63,20.78,Payment,Normal
T102405,C9822,INV12405,17/05/2024,3097.11,24/05/2024,262.83,221.35,Payment,Normal
T102406,C3607,INV12406,29/01/2024,4694.75,07/02/2024,642.42,444.16,Payment,Normal
T102407,C5764,INV12407,04/10/2024,1299.11,12/10/2024,25.64,39.27,Payment,Normal
T102408,C1882,INV12408,29/09/2024,4485.92,10/10/2024,654.08,385.49,Payment,Normal
T102409,C9608,INV12409,12/04/2024,639.09,12/05/2024,90.82,27.06,Payment,Normal
T102410,C4279,INV12410,12/12/2024,145.62,19/12/2024,9.66,0.67,Payment,Normal
T102411,C3245,INV12411,10/11/2024,2765,16/11/2024,140.42,130.9,Payment,Normal
T102412,C3713,INV12412,07/05/2024,3104.53,05/06/2024,404.58,205.49,Payment,Normal
T102413,C2494,INV12413,06/10/2024,2226.84,02/11/2024,273.71,201.66,Payment,Normal
T102414,C8877,INV12414,12/01/2024,686.82,31/01/2024,54.8,19.54,Payment,Normal
T102415,C1728,INV12415,01/07/2024,330.6,02/07/2024,33.15,28.52,Payment,Normal
T102416,C7687,INV12416,07/07/2024,898.22,28/07/2024,109.46,76.65,Payment,Normal
T102417,C1307,INV12417,12/09/2024,4580.27,03/10/2024,182.26,414.03,Payment,Normal
T102418,C2236,INV12418,30/01/2024,1671.25,21/02/2024,138.46,8.44,Payment,Normal
T102419,C9401,INV12419,19/04/2024,315.02,15/05/2024,34.04,14,Payment,Normal
T102420,C1942,INV12420,27/02/2024,1355.83,14/03/2024,38.73,90.83,Payment,Normal
T102421,C7485,INV12421,22/08/2024,101.97,16/09/2024,12.33,0.81,Payment,Normal
T102422,C5367,INV12422,13/03/2024,1038.3,27/03/2024,60.15,50.34,Payment,Normal
T102423,C9229,INV12423,20/04/2024,1839.48,14/05/2024,88.49,177.31,Payment,Normal
T102424,C3110,INV12424,26/04/2024,3243.74,03/05/2024,11.4,139.54,Payment,Normal
T102425,C4203,INV12425,06/09/2024,4387.54,25/09/2024,198.4,41.49,Payment,Normal
T102426,C3301,INV12426,18/08/2024,3816.09,25/08/2024,346.89,217.64,Payment,Normal
T102427,C9073,INV12427,29/02/2024,362.53,16/03/2024,7.64,22.57,Payment,Normal
T102428,C4616,INV12428,16/10/2024,1118.34,23/10/2024,84.56,60.94,Payment,Normal
T102429,C4415,INV12429,15/07/2024,1489.19,30/07/2024,211.86,125.46,Payment,Normal
T102430,C2828,INV12430,08/12/2024,3639.63,31/12/2024,42.58,38.63,Payment,Normal
T102431,C1227,INV12431,10/05/2024,2514.63,06/06/2024,60.62,246,Payment,Normal
T102432,C6389,INV12432,26/10/2024,876.75,15/11/2024,64.11,31.92,Payment,Normal
T102433,C3923,INV12433,29/09/2024,3232.99,16/10/2024,62.58,139.12,Payment,Normal
T102434,C4296,INV12434,01/10/2024,1446.05,17/10/2024,192.56,5.87,Payment,Normal
T102435,C6836,INV12435,01/01/2024,4577.26,06/01/2024,571.92,136.21,Payment,Normal
T102436,C8169,INV12436,30/11/2024,3967.52,23/12/2024,18.58,383.61,Payment,Normal
T102437,C8456,INV12437,11/06/2024,2680.32,23/06/2024,121.93,97.18,Payment,Normal
T102438,C8319,INV12438,03/10/2024,425.39,20/10/2024,63.13,1.67,Payment,Normal
T102439,C9725,INV12439,28/12/2024,3309.04,31/12/2024,219.75,314,Payment,Normal
T102440,C7495,INV12440,15/08/2024,1305.4,11/09/2024,104.19,62.97,Payment,Normal
T102441,C5978,INV12441,01/08/2024,3544.05,11/08/2024,36.15,68.68,Payment,Normal
T102442,C1286,INV12442,17/06/2024,1151.37,09/07/2024,127.48,21.78,Payment,Normal
T102443,C6152,INV12443,03/06/2024,2910.11,25/06/2024,93.96,250.74,Payment,Normal
T102444,C9967,INV12444,29/07/2024,4716.71,25/08/2024,366.84,166.17,Payment,Normal
T102445,C4101,INV12445,22/02/2024,1246.88,29/02/2024,9.31,33.48,Payment,Normal
